Year,Average,MP_Change,MicroPlastic_Amt,Percentage_Change,plastic_zone.zone,CPC_Group_En,Name_En
1994,18,1.0744202300019061,326493,5,21,"Molluscs live, fresh or chilled",Scallops nei
1994,0,-0.503276971651043,482592.5,0,31,"Crustaceans, live, fresh or chilled",Blue shrimp
1994,0,-0.503276971651043,482592.5,0,31,"Crustaceans, live, fresh or chilled",Brine shrimp
1994,0,-0.503276971651043,482592.5,0,31,"Crustaceans, live, fresh or chilled",Callinectes swimcrabs nei
1994,0,-0.503276971651043,482592.5,0,31,"Crustaceans, live, fresh or chilled",Caribbean spiny lobster
1994,0,-0.503276971651043,482592.5,0,31,"Crustaceans, live, fresh or chilled",Marine crabs nei
1994,0,-0.503276971651043,482592.5,0,31,"Crustaceans, live, fresh or chilled",Northern white shrimp
1994,0,-0.503276971651043,482592.5,0,31,"Crustaceans, live, fresh or chilled",Palinurid spiny lobsters nei
1994,48.5,-0.503276971651043,965185,-0.5958333333333333,31,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
1994,1136,-0.503276971651043,482592.5,0.41469489414694893,31,"Crustaceans, live, fresh or chilled",Southern white shrimp
1994,2960.285714285714,-0.503276971651043,3378147.5,0.1671078569417065,31,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
1994,0,-0.503276971651043,965185,0,31,"Fish live, fresh or chilled for human consumption",Cobia
1994,165.5,-0.006553943302086094,965185,0,31,"Fish live, fresh or chilled for human consumption",Common snook
1994,0,-0.503276971651043,482592.5,0,31,"Fish live, fresh or chilled for human consumption",Florida pompano
1994,0,-0.503276971651043,965185,0,31,"Fish live, fresh or chilled for human consumption",Marine fishes nei
1994,4,-0.503276971651043,482592.5,0,31,"Fish live, fresh or chilled for human consumption",Mojarras(=Silver-biddies) nei
1994,6,-0.503276971651043,965185,0.2,31,"Fish live, fresh or chilled for human consumption",Red drum
1994,1,-0.503276971651043,482592.5,0,31,"Fish live, fresh or chilled for human consumption",Tilapias nei
1994,20291,-0.503276971651043,1447777.5,-0.18413928054468454,31,"Molluscs live, fresh or chilled",American cupped oyster
1994,0,-0.503276971651043,965185,0,31,"Molluscs live, fresh or chilled","Clams, etc. nei"
1994,0,-0.503276971651043,482592.5,0,31,"Molluscs live, fresh or chilled",Cupped oysters nei
1994,5,-0.503276971651043,482592.5,0,31,"Molluscs live, fresh or chilled",Mangrove cupped oyster
1994,1,-0.503276971651043,482592.5,0,31,"Molluscs live, fresh or chilled",Queen conch
1994,5,-0.503276971651043,482592.5,0,31,"Molluscs live, fresh or chilled",Stromboid conchs nei
1994,15,-0.503276971651043,482592.5,-0.7222222222222222,31,Other aquatic plants and animals,Elkhorn sea moss
1994,10,-0.503276971651043,482592.5,0.42857142857142855,31,Other aquatic plants and animals,Gracilaria seaweeds
1995,0,1.8137081040022298,459328,0,21,"Crustaceans, live, fresh or chilled",Blue crab
1995,0,1.8137081040022298,459328,0,21,"Fish live, fresh or chilled for human consumption",Atlantic bluefin tuna
1995,0,1.8137081040022298,459328,0,21,"Fish live, fresh or chilled for human consumption",Atlantic cod
1995,14848.333333333334,1.8137081040022298,1377984,0.24573522009060908,21,"Fish live, fresh or chilled for human consumption",Atlantic salmon
1995,2459,1.8137081040022298,459328,-0.03341194968553459,21,"Molluscs live, fresh or chilled",American cupped oyster
1995,4776,1.8137081040022298,918656,0.2200791927449227,21,"Molluscs live, fresh or chilled",Blue mussel
1995,0,1.8137081040022298,459328,-1,21,"Molluscs live, fresh or chilled",Butter clam
1995,32,1.8137081040022298,918656,0,21,"Molluscs live, fresh or chilled",Marine molluscs nei
1995,10942,1.8137081040022298,459328,0.3773917421953676,21,"Molluscs live, fresh or chilled",Northern quahog(=Hard clam)
1995,7,1.8137081040022298,459328,-0.78125,21,"Molluscs live, fresh or chilled",Sand gaper
1995,13,1.8137081040022298,918656,-0.2777777777777778,21,"Molluscs live, fresh or chilled",Scallops nei
1995,0,1.6992276092148138,1302627,0,31,"Crustaceans, live, fresh or chilled",Blue shrimp
1995,0,1.6992276092148138,1302627,0,31,"Crustaceans, live, fresh or chilled",Brine shrimp
1995,0,1.6992276092148138,1302627,0,31,"Crustaceans, live, fresh or chilled",Callinectes swimcrabs nei
1995,0,1.6992276092148138,1302627,0,31,"Crustaceans, live, fresh or chilled",Caribbean spiny lobster
1995,0,1.6992276092148138,1302627,0,31,"Crustaceans, live, fresh or chilled",Marine crabs nei
1995,0,1.6992276092148138,1302627,0,31,"Crustaceans, live, fresh or chilled",Northern white shrimp
1995,0,1.6992276092148138,1302627,0,31,"Crustaceans, live, fresh or chilled",Palinurid spiny lobsters nei
1995,39.666666666666664,3.0488414138222204,3907881,-0.1821305841924399,31,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
1995,1513,1.6992276092148138,1302627,0.33186619718309857,31,"Crustaceans, live, fresh or chilled",Southern white shrimp
1995,2712.4285714285716,1.6992276092148138,9118389,-0.08372743943634778,31,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
1995,0,0,1302627,0,31,"Fish live, fresh or chilled for human consumption",Bluegill
1995,0,1.6992276092148138,2605254,0,31,"Fish live, fresh or chilled for human consumption",Cobia
1995,287,0.3496138046074069,1302627,0.7341389728096677,31,"Fish live, fresh or chilled for human consumption",Common snook
1995,0,1.6992276092148138,1302627,0,31,"Fish live, fresh or chilled for human consumption",Florida pompano
1995,0,1.6992276092148138,2605254,0,31,"Fish live, fresh or chilled for human consumption",Marine fishes nei
1995,,-1,,-1,31,"Fish live, fresh or chilled for human consumption",Mojarras(=Silver-biddies) nei
1995,3.5,1.6992276092148138,2605254,-0.4166666666666667,31,"Fish live, fresh or chilled for human consumption",Red drum
1995,1,1.6992276092148138,1302627,0,31,"Fish live, fresh or chilled for human consumption",Tilapias nei
1995,24663.666666666668,1.6992276092148138,3907881,0.2154978397647562,31,"Molluscs live, fresh or chilled",American cupped oyster
1995,0,1.6992276092148138,2605254,0,31,"Molluscs live, fresh or chilled","Clams, etc. nei"
1995,0,1.6992276092148138,1302627,0,31,"Molluscs live, fresh or chilled",Cupped oysters nei
1995,2.5,4.3984552184296275,2605254,-0.5,31,"Molluscs live, fresh or chilled",Mangrove cupped oyster
1995,5,1.6992276092148138,1302627,4,31,"Molluscs live, fresh or chilled",Queen conch
1995,4,1.6992276092148138,1302627,-0.2,31,"Molluscs live, fresh or chilled",Stromboid conchs nei
1995,40,1.6992276092148138,1302627,1.6666666666666667,31,Other aquatic plants and animals,Elkhorn sea moss
1995,10,1.6992276092148138,1302627,0,31,Other aquatic plants and animals,Gracilaria seaweeds
1996,0,0.3792921398216525,633547.5,0,21,"Crustaceans, live, fresh or chilled",Blue crab
1996,0,0.3792921398216525,633547.5,0,21,"Fish live, fresh or chilled for human consumption",Atlantic bluefin tuna
1996,0,0.3792921398216525,633547.5,0,21,"Fish live, fresh or chilled for human consumption",Atlantic cod
1996,16502,0.3792921398216525,1900642.5,0.1113705241890223,21,"Fish live, fresh or chilled for human consumption",Atlantic salmon
1996,2509,0.3792921398216525,633547.5,0.020333468889792598,21,"Molluscs live, fresh or chilled",American cupped oyster
1996,6067.5,0.3792921398216525,1267095,0.27041457286432163,21,"Molluscs live, fresh or chilled",Blue mussel
1996,0,0.3792921398216525,633547.5,0,21,"Molluscs live, fresh or chilled",Butter clam
1996,20,0.3792921398216525,1267095,-0.375,21,"Molluscs live, fresh or chilled",Marine molluscs nei
1996,5540,0.3792921398216525,633547.5,-0.49369402303052456,21,"Molluscs live, fresh or chilled",Northern quahog(=Hard clam)
1996,,-1,,-1,21,"Molluscs live, fresh or chilled",Sand gaper
1996,25,0.3792921398216525,1267095,0.9230769230769231,21,"Molluscs live, fresh or chilled",Scallops nei
1996,0,0.9798311412246177,2578981.5,0,31,"Crustaceans, live, fresh or chilled",Blue shrimp
1996,0,0.9798311412246177,2578981.5,0,31,"Crustaceans, live, fresh or chilled",Brine shrimp
1996,0,0.9798311412246177,2578981.5,0,31,"Crustaceans, live, fresh or chilled",Callinectes swimcrabs nei
1996,0,0.9798311412246177,2578981.5,0,31,"Crustaceans, live, fresh or chilled",Caribbean spiny lobster
1996,0,0.9798311412246177,2578981.5,0,31,"Crustaceans, live, fresh or chilled",Marine crabs nei
1996,0,0.9798311412246177,2578981.5,0,31,"Crustaceans, live, fresh or chilled",Northern white shrimp
1996,0,0.9798311412246177,2578981.5,0,31,"Crustaceans, live, fresh or chilled",Palinurid spiny lobsters nei
1996,52.666666666666664,0.9798311412246177,7736944.5,0.3277310924369748,31,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
1996,1315,0.9798311412246177,2578981.5,-0.13086582947785855,31,"Crustaceans, live, fresh or chilled",Southern white shrimp
1996,1968.7142857142858,0.9798311412246177,18052870.5,-0.27418760204350345,31,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
1996,0,0.9798311412246177,2578981.5,0,31,"Fish live, fresh or chilled for human consumption",Bluegill
1996,0,0.9798311412246177,5157963,0,31,"Fish live, fresh or chilled for human consumption",Cobia
1996,300,0.9798311412246177,2578981.5,0.04529616724738676,31,"Fish live, fresh or chilled for human consumption",Common snook
1996,0,0.9798311412246177,2578981.5,0,31,"Fish live, fresh or chilled for human consumption",Florida pompano
1996,0,0.9798311412246177,5157963,0,31,"Fish live, fresh or chilled for human consumption",Marine fishes nei
1996,5,0.9798311412246177,5157963,0.42857142857142855,31,"Fish live, fresh or chilled for human consumption",Red drum
1996,1,0.9798311412246177,2578981.5,0,31,"Fish live, fresh or chilled for human consumption",Tilapias nei
1996,19001.666666666668,0.9798311412246177,7736944.5,-0.22956846102904407,31,"Molluscs live, fresh or chilled",American cupped oyster
1996,0,0.9798311412246177,5157963,0,31,"Molluscs live, fresh or chilled","Clams, etc. nei"
1996,0,0.9798311412246177,2578981.5,0,31,"Molluscs live, fresh or chilled",Cupped oysters nei
1996,2.6666666666666665,1.9697467118369265,7736944.5,0.06666666666666661,31,"Molluscs live, fresh or chilled",Mangrove cupped oyster
1996,3,0.9798311412246177,2578981.5,-0.4,31,"Molluscs live, fresh or chilled",Queen conch
1996,4,0.9798311412246177,2578981.5,0,31,"Molluscs live, fresh or chilled",Stromboid conchs nei
1996,32,0.9798311412246177,2578981.5,-0.2,31,Other aquatic plants and animals,Elkhorn sea moss
1996,10,0.9798311412246177,2578981.5,0,31,Other aquatic plants and animals,Gracilaria seaweeds
1997,115,-0.8008002557030057,126202.5,0,21,"Crustaceans, live, fresh or chilled",Blue crab
1997,0,-0.8008002557030057,126202.5,0,21,"Fish live, fresh or chilled for human consumption",Atlantic bluefin tuna
1997,0,-0.8008002557030057,126202.5,0,21,"Fish live, fresh or chilled for human consumption",Atlantic cod
1997,19541.666666666668,-0.8008002557030057,378607.5,0.18419989496222688,21,"Fish live, fresh or chilled for human consumption",Atlantic salmon
1997,1981,-0.8008002557030057,126202.5,-0.21044240733359904,21,"Molluscs live, fresh or chilled",American cupped oyster
1997,6457.5,-0.8008002557030057,252405,0.06427688504326329,21,"Molluscs live, fresh or chilled",Blue mussel
1997,0,-0.8008002557030057,126202.5,0,21,"Molluscs live, fresh or chilled",Butter clam
1997,18,-0.8008002557030057,252405,-0.1,21,"Molluscs live, fresh or chilled",Marine molluscs nei
1997,17992,-0.8008002557030057,126202.5,2.247653429602888,21,"Molluscs live, fresh or chilled",Northern quahog(=Hard clam)
1997,28,-0.8008002557030057,252405,0.12,21,"Molluscs live, fresh or chilled",Scallops nei
1997,350,0.010912513331328637,2607124.67,0,31,"Crustaceans, live, fresh or chilled",Blue shrimp
