Latitude,Longitude,Average of MicroPlastic,Sample_Date
23.08,-31,0.003,2014-11-29 00:00:00
24.37,-31.78166667,0.011,2014-11-29 00:00:00
29.53,-29.2,0.007,2014-11-29 00:00:00
41.79,-69.93,0.001,2014-11-29 00:00:00
58.473832,-3.100779,0.002,2014-11-29 00:00:00
14.1,-59.48333333,0.001,2014-11-30 00:00:00
14.19335,-56.83846667,0.002,2014-11-30 00:00:00
14.25,-56.83,0.004,2014-11-30 00:00:00
14.65016667,-51.93333333,0.007,2014-11-30 00:00:00
14.91178333,-58.68631667,0.002,2014-11-30 00:00:00
15.0295,-55.487,0.043,2014-11-30 00:00:00
15.88,-53.56283333,0.003,2014-11-30 00:00:00
18.7815,-27.416,0.025,2014-11-30 00:00:00
20.01471667,-28.87805,0.033,2014-11-30 00:00:00
20.72666667,-28.35166667,0.018,2014-11-30 00:00:00
20.89306667,-28.1017,0.006,2014-11-30 00:00:00
20.90966667,-35.03066667,0.021,2014-11-30 00:00:00
21.31,-28.02,0.006,2014-11-30 00:00:00
21.55,-29.83333333,0.008,2014-11-30 00:00:00
21.70283333,-32.52633333,0.002,2014-11-30 00:00:00
22.49133333,-29.36183333,0.008,2014-11-30 00:00:00
22.61865,-26.3271,0.01,2014-11-30 00:00:00
22.67616667,-31.305,0.008,2014-11-30 00:00:00
23.51666667,-35.61666667,0.004,2014-11-30 00:00:00
14.11666667,-60.91666667,0,2014-12-01 00:00:00
14.41563333,-60.4058,0.006,2014-12-01 00:00:00
14.72283333,-54.846,0.004,2014-12-01 00:00:00
14.76666667,-56.28333333,0,2014-12-01 00:00:00
14.87351667,-53.51941667,0,2014-12-01 00:00:00
15.02333333,-56.81666667,0.001,2014-12-01 00:00:00
15.18333333,-52.21666667,0.002,2014-12-01 00:00:00
15.4095,-55.187,0,2014-12-01 00:00:00
18.24285,-29.14131667,0.011,2014-12-01 00:00:00
18.56618333,-29.6928,0.04,2014-12-01 00:00:00
19.79396667,-39.02778333,0.008,2014-12-01 00:00:00
20.57,-37.58,0.002,2014-12-01 00:00:00
21.52556667,-36.05666667,0,2014-12-01 00:00:00
22.2,-35.78,0.007,2014-12-01 00:00:00
22.48616667,-26.21683333,0.022,2014-12-01 00:00:00
22.89,-38.7475,0.01,2014-12-01 00:00:00
13.70485,-53.60666667,0.013,2014-12-02 00:00:00
13.87251667,-54.64131667,0.002,2014-12-02 00:00:00
14.06909667,-61.00966667,0.008,2014-12-02 00:00:00
14.16156667,-59.83366667,0.006,2014-12-02 00:00:00
14.45833333,-57.08166667,0.003,2014-12-02 00:00:00
14.47666667,-59.06,0.003,2014-12-02 00:00:00
14.82875,-58.0586,0.003,2014-12-02 00:00:00
14.99466667,-54.46416667,0.075,2014-12-02 00:00:00
15.157222,-109.59,0,2014-12-02 00:00:00
17.707,-31.39166667,0.001,2014-12-02 00:00:00
17.94898333,-33.89238333,0.001,2014-12-02 00:00:00
18.94551667,-29.60133333,0.003,2014-12-02 00:00:00
19.2,-41.78333333,0.038,2014-12-02 00:00:00
19.225,-31.60666667,0.011,2014-12-02 00:00:00
19.27163333,-39.68005,0.012,2014-12-02 00:00:00
19.68883333,-35.70815,0.029,2014-12-02 00:00:00
19.81833333,-36.20833333,0.003,2014-12-02 00:00:00
19.93366667,-42.08496667,0.016,2014-12-02 00:00:00
19.97783333,-38.28505,0.006,2014-12-02 00:00:00
20.03421667,-37.62073333,0.064,2014-12-02 00:00:00
20.26921667,-31.32838333,0.002,2014-12-02 00:00:00
20.27,-34.15,0.001,2014-12-02 00:00:00
20.36944444,-35.275,0.001,2014-12-02 00:00:00
20.48566667,-37.36616667,0.005,2014-12-02 00:00:00
20.58666667,-33.88,0.003,2014-12-02 00:00:00
20.6,-33.51666667,0.006,2014-12-02 00:00:00
20.68333333,-35.21666667,0.028,2014-12-02 00:00:00
20.75833333,-37.31,0.005,2014-12-02 00:00:00
20.83928333,-34.3761,0.007,2014-12-02 00:00:00
20.91146667,-35.97096667,0.01,2014-12-02 00:00:00
21.01851667,-37.79991667,0.006,2014-12-02 00:00:00
21.21093333,-27.45345,0.001,2014-12-02 00:00:00
21.35166667,-32.56166667,0.054,2014-12-02 00:00:00
21.50531667,-36.78876667,0.005,2014-12-02 00:00:00
21.85666667,-40.355,0.014,2014-12-02 00:00:00
23.03333333,-36.63333333,0.001,2014-12-02 00:00:00
47.1722,-122.603,0.019,2014-12-02 00:00:00
47.2972,-122.4301,0.032,2014-12-02 00:00:00
13.82833333,-58.9175,0.01,2014-12-03 00:00:00
14.11983333,-60.8745,0,2014-12-03 00:00:00
14.30388333,-59.83926667,0.006,2014-12-03 00:00:00
14.4365,-58.66233333,0.028,2014-12-03 00:00:00
17.9376,-37.34746667,0.003,2014-12-03 00:00:00
18.4875,-35.67416667,0.027,2014-12-03 00:00:00
18.59225,-40.64,0.108,2014-12-03 00:00:00
18.78883333,-38.3155,0.038,2014-12-03 00:00:00
18.88495,-35.85036667,0.009,2014-12-03 00:00:00
19.09606667,-30.27738333,0.139,2014-12-03 00:00:00
19.35,-44.05,0.006,2014-12-03 00:00:00
19.45,-45.07666667,0.06,2014-12-03 00:00:00
19.46666667,-44.21666667,0,2014-12-03 00:00:00
19.73333333,-43.11666667,0.005,2014-12-03 00:00:00
19.84816667,-35.13516667,0.01,2014-12-03 00:00:00
20.01,-38.22,0.022,2014-12-03 00:00:00
20.24103333,-40.73505,0.028,2014-12-03 00:00:00
20.31666667,-36.33333333,0.014,2014-12-03 00:00:00
20.3775,-40.39066667,0.033,2014-12-03 00:00:00
21.00483333,-31.76603333,0.028,2014-12-03 00:00:00
21.06983333,-37.076,0.01,2014-12-03 00:00:00
12.478,-87.261,0.01,2014-12-04 00:00:00
13.56,-59.02,0.01,2014-12-04 00:00:00
14.1,-58.1,0,2014-12-04 00:00:00
14.22866667,-59.44453333,0.003,2014-12-04 00:00:00
14.44361111,-58.46583333,0.019,2014-12-04 00:00:00
16.58113333,-41.00536667,0,2014-12-04 00:00:00
17.08133333,-28.11183333,0.006,2014-12-04 00:00:00
17.279,-44.10783333,0.011,2014-12-04 00:00:00
17.32508333,-42.49395,0.003,2014-12-04 00:00:00
17.34633333,-36.238,0.005,2014-12-04 00:00:00
17.40416667,-48.82516667,0.011,2014-12-04 00:00:00
17.46166667,-48.46166667,0.045,2014-12-04 00:00:00
17.58728333,-46.47501667,0,2014-12-04 00:00:00
17.59833333,-36.63333333,0.02,2014-12-04 00:00:00
17.87521667,-45.87501667,0.016,2014-12-04 00:00:00
17.95085,-43.92333333,0.047,2014-12-04 00:00:00
18.35753333,-45.79335,0.003,2014-12-04 00:00:00
18.61666667,-47.86666667,0.008,2014-12-04 00:00:00
18.73283333,-35.67933333,0,2014-12-04 00:00:00
18.77916667,-47.456,0.006,2014-12-04 00:00:00
20.00083333,-45.5125,0.015,2014-12-04 00:00:00
20.6485,-40.32128333,0.049,2014-12-04 00:00:00
26.75014,-77.31677,0.017,2014-12-04 00:00:00
47.3001,-122.5335,0.005,2014-12-04 00:00:00
14.11025,-59.28061667,0.02,2014-12-05 00:00:00
14.12461667,-60.83735,0.005,2014-12-05 00:00:00
14.18333333,-60.01666667,0.002,2014-12-05 00:00:00
15.11861667,-43.88981667,0.005,2014-12-05 00:00:00
15.41818333,-41.2341,0.003,2014-12-05 00:00:00
15.59,-50.18,0.006,2014-12-05 00:00:00
15.71166667,-37.34666667,0.002,2014-12-05 00:00:00
16.31908333,-35.89073333,0.051,2014-12-05 00:00:00
16.5,-38.25216667,0.178,2014-12-05 00:00:00
16.866746,-48.250017,0.035,2014-12-05 00:00:00
17.04061667,-44.90875,0,2014-12-05 00:00:00
17.12088333,-46.43686667,0.006,2014-12-05 00:00:00
17.51293333,-48.54986333,0.009,2014-12-05 00:00:00
17.60333333,-39.82,0.012,2014-12-05 00:00:00
17.628,-48.34481667,0.004,2014-12-05 00:00:00
17.76666667,-47.13333333,0.006,2014-12-05 00:00:00
17.78496667,-44.90255,0.002,2014-12-05 00:00:00
17.80166667,-38.19,0.006,2014-12-05 00:00:00
17.81666667,-42.53333333,0.139,2014-12-05 00:00:00
18.1069,-36.71701667,0.003,2014-12-05 00:00:00
18.12511667,-46.21311667,0.006,2014-12-05 00:00:00
18.3,-48.1,0.007,2014-12-05 00:00:00
18.30433333,-45.50966667,0.022,2014-12-05 00:00:00
18.53,-41.32,0.002,2014-12-05 00:00:00
18.53444444,-42.89583333,0,2014-12-05 00:00:00
18.61083333,-48.18516667,0.003,2014-12-05 00:00:00
18.70473333,-44.61356667,0.006,2014-12-05 00:00:00
19,-43.95,0.012,2014-12-05 00:00:00
19.01666667,-38.445,0.092,2014-12-05 00:00:00
19.02385,-41.998,0.003,2014-12-05 00:00:00
19.08805,-43.6777,0.002,2014-12-05 00:00:00
19.15296667,-43.09646667,0.023,2014-12-05 00:00:00
47.5122,-122.4973,0.013,2014-12-05 00:00:00
47.7292,-122.5516,0.007,2014-12-05 00:00:00
14.55,-53.53,0.008,2014-12-06 00:00:00
15.15626667,-41.09096667,0.001,2014-12-06 00:00:00
15.18166667,-54.02166667,0.048,2014-12-06 00:00:00
15.4108,-53.83721667,0,2014-12-06 00:00:00
15.7974,-52.1839,0.005,2014-12-06 00:00:00
16.46,-46.59,0.018,2014-12-06 00:00:00
17.31483333,-45.49983333,0.016,2014-12-06 00:00:00
17.38016667,-46.67625,0.031,2014-12-06 00:00:00
17.52666667,-48.35333333,0.003,2014-12-06 00:00:00
17.54983333,-47.654,0.018,2014-12-06 00:00:00
17.65055,-40.10676667,0,2014-12-06 00:00:00
17.905,-41.2835,0.015,2014-12-06 00:00:00
18.0665,-35.95661667,0.016,2014-12-06 00:00:00
18.2,-42.43333333,0.04,2014-12-06 00:00:00
18.32268333,-42.28146667,0.01,2014-12-06 00:00:00
18.58333333,-42.21666667,0.003,2014-12-06 00:00:00
18.93333333,-41.51666667,0.004,2014-12-06 00:00:00
19.55,-45.24,0.008,2014-12-06 00:00:00
35.9433,-6.1325,0.012,2014-12-06 00:00:00
35.9477,-5.3356,0.014,2014-12-06 00:00:00
35.9716,-5.5907,0.004,2014-12-06 00:00:00
36.2787,-4.8408,0.01,2014-12-06 00:00:00
36.88667,10.33028,0.001,2014-12-06 00:00:00
47.2109,-122.9087,0.002,2014-12-06 00:00:00
57.166746,-2.079351,0,2014-12-06 00:00:00
15.4,-56.43333333,0.012,2014-12-07 00:00:00
15.67161667,-48.45315,0.005,2014-12-07 00:00:00
15.85,-53.66666667,0.003,2014-12-07 00:00:00
15.85,-35.6,0.021,2014-12-07 00:00:00
15.94066667,-55.8,0.005,2014-12-07 00:00:00
16.11975,-53.88823333,0.004,2014-12-07 00:00:00
16.4902,-42.69746667,0.004,2014-12-07 00:00:00
16.59666667,-43.53666667,0.037,2014-12-07 00:00:00
17.07166667,-53.82583333,0.009,2014-12-07 00:00:00
17.3595,-36.05183333,0.019,2014-12-07 00:00:00
18.22583333,-45.857,0.049,2014-12-07 00:00:00
19.38,-40.5,0.006,2014-12-07 00:00:00
13.63633333,-55.46983333,0.009,2014-12-08 00:00:00
13.7395,-44.58,0.002,2014-12-08 00:00:00
13.85556667,-59.91851667,0.001,2014-12-08 00:00:00
14.10176667,-48.74166667,0.01,2014-12-08 00:00:00
14.22236667,-57.95605,0.014,2014-12-08 00:00:00
14.235,-60.505,0.09,2014-12-08 00:00:00
14.26136667,-54.28093333,0.003,2014-12-08 00:00:00
14.73333333,-50.45,0.005,2014-12-08 00:00:00
14.97011667,-57.98538333,0.009,2014-12-08 00:00:00
15.03333333,-55.66666667,0.036,2014-12-08 00:00:00
15.05556667,-57.53335,0.002,2014-12-08 00:00:00
15.22485,-52.11328333,0.001,2014-12-08 00:00:00
15.315,-46.68166667,0.003,2014-12-08 00:00:00
15.35233333,-44.78133333,0.055,2014-12-08 00:00:00
15.45583333,-55.36683333,0.084,2014-12-08 00:00:00
15.46573333,-54.91021667,0.025,2014-12-08 00:00:00
15.64981667,-51.00783333,0,2014-12-08 00:00:00
15.66218333,-43.79253333,0.059,2014-12-08 00:00:00
15.751465,-45.38028167,0.001,2014-12-08 00:00:00
15.8,-51.1,0.011,2014-12-08 00:00:00
15.94876667,-52.51593333,0.002,2014-12-08 00:00:00
15.95333333,-56.31333333,0.006,2014-12-08 00:00:00
16.01,-45.6,0.171,2014-12-08 00:00:00
16.46716667,-53.672,0.004,2014-12-08 00:00:00
16.53333333,-51.68333333,0.003,2014-12-08 00:00:00
16.55,-49.12,0,2014-12-08 00:00:00
16.74138889,-49.86583333,0.003,2014-12-08 00:00:00
17.68628333,-51.76156667,0.005,2014-12-08 00:00:00
18.1452,-43.99441667,0.004,2014-12-08 00:00:00
18.2261,-57.0836,0.004,2014-12-08 00:00:00
18.917,-39.80001667,0.039,2014-12-08 00:00:00
-45.908697,170.512847,0.004,2014-12-09 00:00:00
-45.893411,170.517767,0.001,2014-12-09 00:00:00
13.92376667,-59.2152,0.004,2014-12-09 00:00:00
14.09066667,-52.59008333,0.001,2014-12-09 00:00:00
14.55,-59,0.017,2014-12-09 00:00:00
14.7917,-55.66391667,0.002,2014-12-09 00:00:00
15.17666667,-53.27716667,0.005,2014-12-09 00:00:00
15.185,-53.72666667,0.004,2014-12-09 00:00:00
15.28983333,-54.20916667,0.038,2014-12-09 00:00:00
15.34848333,-49.64153333,0.004,2014-12-09 00:00:00
15.57166667,-47.48466667,0.008,2014-12-09 00:00:00
15.6301,-40.54681667,0.029,2014-12-09 00:00:00
16.06666667,-48.4,0.088,2014-12-09 00:00:00
16.17133333,-51.66023333,0.001,2014-12-09 00:00:00
16.412,-47.81633333,0.012,2014-12-09 00:00:00
16.91666667,-49.28333333,0.004,2014-12-09 00:00:00
18.73866667,-51.42,0.003,2014-12-09 00:00:00
9.597,-84.679,0,2014-12-10 00:00:00
14.13833333,-58.96833333,0,2014-12-10 00:00:00
14.15976667,-51.96058333,0.004,2014-12-10 00:00:00
14.3305,-60.44133333,0.008,2014-12-10 00:00:00
14.34316667,-56.31153333,0.003,2014-12-10 00:00:00
14.46666667,-42.83333333,0.011,2014-12-10 00:00:00
14.5,-54.81666667,0,2014-12-10 00:00:00
14.57338333,-58.9478,0.017,2014-12-10 00:00:00
14.76816667,-55.98583333,0.013,2014-12-10 00:00:00
14.9766,-50.55616667,0.001,2014-12-10 00:00:00
15.045,-51.36833333,0.021,2014-12-10 00:00:00
15.73626667,-54.41428333,0.02,2014-12-10 00:00:00
16.11666667,-52.3,0.007,2014-12-10 00:00:00
16.26,-55.52,0.013,2014-12-10 00:00:00
18.1284,-62.3021,0.007,2014-12-10 00:00:00
22.67,-64.81,0,2014-12-10 00:00:00
33.0586,-16.3226,0.003,2014-12-10 00:00:00
14.04666667,-58.84,0.002,2014-12-11 00:00:00
14.18085,-55.9548,0.002,2014-12-11 00:00:00
14.30233333,-58.7245,0.023,2014-12-11 00:00:00
14.33666667,-57.67333333,0.007,2014-12-11 00:00:00
14.38666667,-53.965,0.004,2014-12-11 00:00:00
14.47166667,-59.54033333,0.004,2014-12-11 00:00:00
14.48133333,-58.01616667,0.018,2014-12-11 00:00:00
14.54111667,-51.9311,0.071,2014-12-11 00:00:00
14.67863333,-57.28321667,0.034,2014-12-11 00:00:00
14.72006667,-58.9304,0.01,2014-12-11 00:00:00
14.83158333,-53.37563333,0,2014-12-11 00:00:00
15.0196,-51.86673333,0.068,2014-12-11 00:00:00
15.08066667,-51.268,0.071,2014-12-11 00:00:00
15.13566667,-50.80966667,0.006,2014-12-11 00:00:00
15.23,-56.21,0.004,2014-12-11 00:00:00
15.39293333,-57.70411667,0.025,2014-12-11 00:00:00
15.50166667,-52.535,0.046,2014-12-11 00:00:00
15.52633333,-56.18,0.03,2014-12-11 00:00:00
18.0351,-63.1007,0.005,2014-12-11 00:00:00
13.46786667,-57.38666667,0.004,2014-12-12 00:00:00
14.25175,-60.49313333,0.005,2014-12-12 00:00:00
14.34405,-58.62546667,0.014,2014-12-12 00:00:00
14.49341667,-59.5731,0.024,2014-12-12 00:00:00
14.52133333,-59.62733333,0.03,2014-12-12 00:00:00
14.54533333,-56.4675,0.03,2014-12-12 00:00:00
14.6989,-57.35078333,0.02,2014-12-12 00:00:00
14.85266667,-60.50233333,0.001,2014-12-12 00:00:00
14.89833333,-54.59,0.004,2014-12-12 00:00:00
14.96666667,-56.96666667,0.001,2014-12-12 00:00:00
15.07366667,-58.81733333,0.015,2014-12-12 00:00:00
15.07833333,-58.64444444,0.007,2014-12-12 00:00:00
15.65366667,-49.543,0.004,2014-12-12 00:00:00
15.86416667,-53.98133333,0.01,2014-12-12 00:00:00
19.22,-60.14,0.013,2014-12-12 00:00:00
33.0612,-16.3139,0.009,2014-12-12 00:00:00
45.554362,-123.89967,0,2014-12-12 00:00:00
45.660404,-123.930485,0,2014-12-12 00:00:00
14.03333333,-50.63333333,0.013,2014-12-13 00:00:00
14.12806667,-60.79105,0,2014-12-13 00:00:00
14.61333333,-58.76,0.123,2014-12-13 00:00:00
15.21181667,-49.82036667,0.044,2014-12-13 00:00:00
14.34366667,-59.33883333,0.016,2014-12-14 00:00:00
15.1785,-53.7555,0,2014-12-14 00:00:00
14.82383333,-18.112,0.002,2014-12-15 00:00:00
15.08366667,-53.00383333,0.001,2014-12-15 00:00:00
14,-59,0.012,2014-12-16 00:00:00
15.9535,-94.0104,0.002,2014-12-19 00:00:00
36.655556,-121.825833,0,2014-12-19 00:00:00
36.658056,-121.824722,0,2014-12-19 00:00:00
47.550434,-122.626476,0,2014-12-20 00:00:00
48.117592,-122.751408,0.002,2014-12-20 00:00:00
36.955,-122.024444,0,2014-12-21 00:00:00
18.3,-64.73,0,2014-12-23 00:00:00
47.867867,-122.63503,0.003,2014-12-25 00:00:00
36.547222,-121.930278,0.002,2014-12-27 00:00:00
37.34472,9.741111,0,2014-12-27 00:00:00
15.687,-96.237,0.007,2014-12-30 00:00:00
15.8473,-98.0337,0,2015-01-01 00:00:00
16.623,-99.6978,0.001,2015-01-03 00:00:00
57.03253,-135.39468,0.001,2015-01-09 00:00:00
57.03858,-135.3736,0.015,2015-01-09 00:00:00
57.0428,-135.32501,0.002,2015-01-09 00:00:00
57.05247,-135.34912,0,2015-01-09 00:00:00
57.10157,-135.40662,0,2015-01-09 00:00:00
57.685798,-2.001086,0,2015-01-11 00:00:00
36.959167,-122.001389,0.001,2015-01-16 00:00:00
36.960833,-122.012222,0.001,2015-01-16 00:00:00
17.93,-62.87,0,2015-01-17 00:00:00
24.2975,-17.583611,0.047,2015-01-20 00:00:00
18,-63,0.002,2015-01-22 00:00:00
17.0463,-29.3447,0.017,2015-01-24 00:00:00
16.8575,-25.301667,0.009,2015-01-28 00:00:00
16.9997,-38.7717,0.003,2015-01-28 00:00:00
18.46,-65.02,0,2015-01-28 00:00:00
13.533056,-95.803889,0.013,2015-01-29 00:00:00
36.957222,-121.966944,0.002,2015-01-29 00:00:00
13.948889,-99.156111,0.005,2015-01-30 00:00:00
17.9167,-45.4167,0.009,2015-01-31 00:00:00
36.846111,-121.808333,0.001,2015-01-31 00:00:00
46.229261,-124.02341,0.002,2015-01-31 00:00:00
17.1,-47.55,0.011,2015-02-01 00:00:00
16.8667,-49.25,0.017,2015-02-02 00:00:00
11.400556,-38.5222222,0,2015-02-03 00:00:00
16.0667,-52.3833,0.062,2015-02-04 00:00:00
21.826389,-108.015278,0.01,2015-02-05 00:00:00
0.2891,-90.5589,0.003,2015-02-06 00:00:00
0.314018,-89.947055,0.002,2015-02-07 00:00:00
25.707068,-80.15189,0.005,2015-02-07 00:00:00
12.386111,-53.097778,0.005,2015-02-10 00:00:00
15.970833,-102.349722,0.006,2015-02-11 00:00:00
10.088792,99.825303,0.004,2015-02-14 00:00:00
11.238611,-59.607778,0.011,2015-02-14 00:00:00
8.48083,81.33078,0,2015-02-15 00:00:00
-37.923667,144.986456,0.002,2015-02-18 00:00:00
25.1234,-76.8331,0.009,2015-02-22 00:00:00
25.5377,-76.7583,0.008,2015-02-23 00:00:00
27.7306,34.19273,0.005,2015-02-23 00:00:00
18.41,-68.23,0,2015-02-24 00:00:00
18.4889,-64.45,0.005,2015-02-25 00:00:00
-2.329292,140.083849,0.001,2015-02-27 00:00:00
18.7167,-64.283333,0.001,2015-02-27 00:00:00
19.2,-69.33,0,2015-02-28 00:00:00
28.355649,-13.877698,0.02,2015-02-28 00:00:00
28.544557,-14.064403,0.033,2015-02-28 00:00:00
28.711806,-14.011643,0.017,2015-02-28 00:00:00
28.74005,-13.860787,0.036,2015-02-28 00:00:00
28.689534,-14.013904,0.008,2015-03-01 00:00:00
47.536529,-122.472239,0,2015-03-01 00:00:00
36.9575,-122.024722,0.002,2015-03-02 00:00:00
10.302,-85.841417,0.001,2015-03-03 00:00:00
26.4443,-82.0791,0.001,2015-03-03 00:00:00
7.122056,99.424308,0,2015-03-04 00:00:00
26.4827,-82.1831,0,2015-03-04 00:00:00
48.134811,-122.83977,0.011,2015-03-07 00:00:00
9.66551,-85.19258,0,2015-03-09 00:00:00
26.8408,-77.3893,0.009,2015-03-12 00:00:00
-9.70974,46.53444,0.006,2015-03-13 00:00:00
-9.7045,46.51059,0.002,2015-03-14 00:00:00
-9.65893,47.56776,0.008,2015-03-15 00:00:00
13.5857,-16.61065,0.001,2015-03-15 00:00:00
-9.77359,47.56754,0.002,2015-03-16 00:00:00
16.71308333,-87.85485,0,2015-03-16 00:00:00
16.79941667,-87.8548,0.003,2015-03-16 00:00:00
16.79965,-87.85793333,0.002,2015-03-16 00:00:00
16.84971667,-87.78736667,0.002,2015-03-16 00:00:00
16.87846667,-87.723645,0.005,2015-03-16 00:00:00
16.9733,-87.70246667,0,2015-03-16 00:00:00
-9.7522,47.60239,0.006,2015-03-17 00:00:00
-9.66099,47.59412,0.012,2015-03-17 00:00:00
26.6839,-77.173,0.019,2015-03-17 00:00:00
19.346473,-81.186086,0.001,2015-03-18 00:00:00
-54.93996667,-69.15401667,0.006,2015-03-19 00:00:00
19.280831,-81.245956,0,2015-03-19 00:00:00
19.333085,-81.084537,0,2015-03-19 00:00:00
34.2421,-119.2627,0.001,2015-03-19 00:00:00
-54.73725,-69.61313333,0.012,2015-03-20 00:00:00
-9.38917,46.19691,0.002,2015-03-22 00:00:00
39.95373,-74.19792,0.002,2015-03-22 00:00:00
-54.54528333,-71.90823333,0.003,2015-03-23 00:00:00
-9.49621,46.26835,0.006,2015-03-23 00:00:00
-9.43685,46.20055,0.002,2015-03-23 00:00:00
-54.5059,-72.02303333,0.004,2015-03-24 00:00:00
-54.4125,-71.25286667,0.029,2015-03-24 00:00:00
-9.36719,46.24134,0.002,2015-03-24 00:00:00
-9.36693,46.28516,0.004,2015-03-24 00:00:00
16.70053333,-87.88183333,0.001,2015-03-24 00:00:00
16.71485,-87.86828333,0,2015-03-24 00:00:00
16.71555,-87.8752,0,2015-03-24 00:00:00
16.71683333,-87.8784,0,2015-03-24 00:00:00
16.71986667,-87.7875,0.01,2015-03-24 00:00:00
16.7594,-87.77516667,0,2015-03-24 00:00:00
-9.45176,46.42526,0.002,2015-03-25 00:00:00
-9.72988,46.50068,0,2015-03-26 00:00:00
-9.39329,46.24915,0.005,2015-03-26 00:00:00
11.32402,-15.65448,0.002,2015-03-26 00:00:00
25.15076,-80.51313,0.002,2015-03-27 00:00:00
24.81072,-80.82795,0.002,2015-03-28 00:00:00
33.9854,-119.6378,0.002,2015-03-28 00:00:00
25.1291,-80.3896,0.003,2015-03-29 00:00:00
33.4524,-119.0053,0,2015-03-29 00:00:00
32.8454,-118.3583,0.001,2015-03-30 00:00:00
25.8,-79.36,0,2015-04-02 00:00:00
32.407899,-117.240017,0.002,2015-04-05 00:00:00
36.957915,-121.968467,0.001,2015-04-05 00:00:00
46.270759,-124.074542,0.001,2015-04-05 00:00:00
-47.00316667,-56.42195,0.004,2015-04-06 00:00:00
-44.93216667,-57.13673333,0.013,2015-04-08 00:00:00
17.6251,-101.5569,0.001,2015-04-08 00:00:00
-43.25095,-57.86403333,0.005,2015-04-09 00:00:00
-40.78425,-56.83005,0.02,2015-04-10 00:00:00
15.859616,-97.078484,0.001,2015-04-10 00:00:00
-37.74108333,-56.52986667,0.009,2015-04-11 00:00:00
28.295049,-115.577844,0.006,2015-04-11 00:00:00
-35.98133333,-56.77021667,0.01,2015-04-12 00:00:00
18.2883,-103.7042,0.001,2015-04-12 00:00:00
26.732861,-113.542154,0.005,2015-04-15 00:00:00
9.8155,-20.36217,0.01,2015-04-16 00:00:00
26.239577,-112.474262,0.003,2015-04-16 00:00:00
20.0076,-105.6062,0.001,2015-04-19 00:00:00
24.778801,-112.256906,0.004,2015-04-19 00:00:00
24.301023,-111.70709,0.014,2015-04-21 00:00:00
21.7932,-105.8398,0.003,2015-04-23 00:00:00
-10.93303,-34.9287,0.005,2015-04-25 00:00:00
23.5276,-108.5381,0.003,2015-04-29 00:00:00
24.599576,-110.400389,0.008,2015-05-01 00:00:00
37.913321,-122.343344,0.003,2015-05-01 00:00:00
0.31,128.16,0.004,2015-05-02 00:00:00
25.2889,-109.4241,0.001,2015-05-02 00:00:00
39.426348,-123.805699,0.001,2015-05-02 00:00:00
41.746334,-124.184193,0.01,2015-05-03 00:00:00
43.346018,-124.323508,0,2015-05-05 00:00:00
22.066708,-64.483376,0.109,2015-05-06 00:00:00
24.433567,-64.278056,0.034,2015-05-06 00:00:00
23.183301,-106.420706,0.008,2015-05-07 00:00:00
26.55,-16.2,0.04,2015-05-07 00:00:00
48.368836,-124.6248,0.002,2015-05-07 00:00:00
30.450185,-64.216873,0.021,2015-05-08 00:00:00
48.399562,-122.494613,0.002,2015-05-08 00:00:00
-12.75815,-38.63575,0.003,2015-05-10 00:00:00
24.88333333,-24,0.007,2015-05-10 00:00:00
24.33638889,-29.15916667,0.017,2015-05-12 00:00:00
60.19458333,-145.3325,0.002,2015-05-14 00:00:00
21.312377,-106.223221,0.014,2015-05-15 00:00:00
26.95,-40.83333333,0.002,2015-05-16 00:00:00
19.537646,-105.084755,0,2015-05-17 00:00:00
28.18333333,-45.86666667,0.016,2015-05-18 00:00:00
18.208138,-103.760621,0.002,2015-05-20 00:00:00
-27.11763333,-48.54018333,0.013,2015-05-22 00:00:00
31.63527778,-53.90194444,0.004,2015-05-22 00:00:00
60.39033333,-145.7124333,0,2015-05-24 00:00:00
32.68333333,-62.51666667,0.003,2015-05-25 00:00:00
32.45111111,-65.83583333,0.01,2015-05-27 00:00:00
